,bedrooms,bathrooms,squarefeet,total_taxes_assessed,yearbuilt,taxamount,county
412,2.0,1.0,1090.0,332571.0,1926.0,3782.8,Orange
413,3.0,2.0,1500.0,435127.0,1971.0,5215.64,Orange
414,3.0,1.5,1176.0,343477.0,1953.0,4189.56,Orange
415,4.0,3.0,3982.0,1007127.0,1943.0,11370.31,Los_Angeles
416,3.0,2.0,1602.0,76161.0,1950.0,1127.67,Los_Angeles
417,3.0,2.0,1065.0,135653.0,1997.0,2549.72,Los_Angeles
418,3.0,2.0,1552.0,465995.0,1952.0,5788.69,Los_Angeles
419,3.0,3.5,2062.0,438957.0,1989.0,5046.14,Orange
420,3.0,2.0,1138.0,250192.0,1927.0,3063.99,Los_Angeles
421,3.0,1.0,1479.0,193332.0,1925.0,2507.94,Los_Angeles
422,3.0,2.0,2256.0,750000.0,1963.0,9301.46,Los_Angeles
423,3.0,1.0,1060.0,326343.0,1956.0,3987.84,Orange
424,6.0,2.0,1471.0,55006.0,1952.0,615.18,Ventura
425,4.0,2.0,1338.0,116882.0,1957.0,2186.31,Los_Angeles
426,3.0,2.0,1518.0,191212.0,1956.0,2389.69,Los_Angeles
427,3.0,2.5,2005.0,766833.0,1979.0,9011.92,Orange
428,5.0,4.0,2953.0,983756.0,2003.0,11670.17,Los_Angeles
430,3.0,2.0,1017.0,388000.0,1950.0,5015.37,Los_Angeles
431,2.0,2.0,1600.0,148405.0,1924.0,2027.59,Los_Angeles
432,1.0,2.0,1158.0,842589.0,1975.0,10152.36,Los_Angeles
433,3.0,2.0,1259.0,251234.0,1954.0,3376.22,Los_Angeles
435,2.0,2.5,1316.0,110749.0,2001.0,1438.7,Ventura
436,4.0,2.0,2792.0,758060.0,1972.0,8301.64,Orange
437,3.0,2.0,1995.0,1195963.0,1948.0,26802.13,Los_Angeles
439,3.0,1.0,1024.0,253296.0,1953.0,3150.32,Los_Angeles
440,4.0,3.0,2123.0,569452.0,1959.0,6341.08,Orange
441,3.0,2.0,1230.0,29770.0,1926.0,387.76,Los_Angeles
442,2.0,1.0,600.0,234307.0,1948.0,3090.86,Orange
443,4.0,2.0,1463.0,109437.0,1957.0,1436.06,Los_Angeles
444,4.0,2.5,2184.0,713482.0,1978.0,8032.36,Ventura
445,3.0,3.0,1744.0,494867.0,2000.0,8796.54,Los_Angeles
446,3.0,2.0,1563.0,963046.0,1950.0,19859.98,Los_Angeles
447,2.0,1.0,1132.0,64192.0,1948.0,1132.09,Los_Angeles
448,3.0,2.0,1450.0,481535.0,1965.0,5696.88,Orange
449,3.0,2.0,1696.0,475628.0,1961.0,5513.73,Los_Angeles
450,4.0,2.0,1371.0,167353.0,1950.0,2333.8,Los_Angeles
451,4.0,3.0,1870.0,452670.0,1997.0,5820.34,Los_Angeles
452,3.0,1.0,1056.0,594200.0,1958.0,7231.9,Los_Angeles
454,3.0,2.0,1201.0,847733.0,1940.0,9858.93,Los_Angeles
455,3.0,2.5,1830.0,698057.0,1994.0,8032.58,Orange
456,5.0,2.0,1943.0,66183.0,1965.0,1162.72,Ventura
457,3.0,1.0,1215.0,172145.0,1942.0,3128.57,Los_Angeles
458,2.0,1.5,1361.0,60734.0,1955.0,901.04,Orange
459,3.0,3.0,4610.0,543003.0,1978.0,6796.5,Los_Angeles
460,4.0,2.0,1938.0,85611.0,1969.0,1158.14,Orange
461,3.0,1.0,1007.0,403770.0,1949.0,5443.35,Los_Angeles
462,4.0,1.0,1671.0,54503.0,1910.0,753.75,Los_Angeles
464,2.0,1.0,930.0,67263.0,1945.0,1115.79,Los_Angeles
465,4.0,2.0,2835.0,1104415.0,1962.0,13482.23,Los_Angeles
468,3.0,2.0,1304.0,351730.0,1959.0,4578.98,Ventura
469,2.0,1.0,1045.0,251242.0,1913.0,3069.33,Los_Angeles
470,3.0,4.0,2410.0,1015893.0,1947.0,12309.78,Los_Angeles
471,3.0,2.0,1470.0,339298.0,1976.0,3452.16,Orange
472,4.0,2.5,2086.0,566808.0,1983.0,6203.62,Orange
473,3.0,2.0,1899.0,1076165.0,1946.0,13064.41,Los_Angeles
474,4.0,2.0,2342.0,138275.0,1973.0,1968.56,Orange
475,4.0,2.5,2457.0,751285.0,1967.0,8108.62,Orange
476,4.0,4.0,2943.0,488094.0,1995.0,5317.76,Orange
477,3.0,1.0,1550.0,33501.0,1911.0,521.08,Los_Angeles
478,2.0,1.0,1012.0,271506.0,1911.0,3435.71,Los_Angeles
481,3.0,1.0,1290.0,49675.0,1925.0,682.5,Los_Angeles
482,4.0,3.0,2321.0,915787.0,1956.0,10432.35,Los_Angeles
483,3.0,2.5,2301.0,593375.0,1984.0,5952.42,Orange
485,4.0,2.5,2094.0,303484.0,1976.0,3408.3,Orange
486,2.0,1.0,1421.0,35606.0,1911.0,543.69,Los_Angeles
487,2.0,1.0,1421.0,35606.0,1911.0,543.69,Los_Angeles
488,4.0,3.0,2963.0,180345.0,1962.0,2527.17,Los_Angeles
489,3.0,2.0,1490.0,261105.0,1968.0,3097.51,Los_Angeles
491,2.0,2.0,1578.0,480444.0,1961.0,5818.63,Los_Angeles
492,4.0,1.0,1483.0,336000.0,1927.0,5386.29,Los_Angeles
493,3.0,3.0,1699.0,596466.0,1926.0,7203.69,Los_Angeles
494,2.0,1.0,872.0,55463.0,1951.0,1148.66,Los_Angeles
495,5.0,4.0,3307.0,140583.0,1971.0,1936.29,Los_Angeles
496,2.0,2.0,1444.0,416753.0,1957.0,5129.8,Los_Angeles
497,3.0,1.0,887.0,554009.0,1953.0,6657.36,Los_Angeles
498,5.0,4.5,3762.0,1057082.0,1980.0,11305.74,Ventura
499,3.0,3.0,2011.0,483706.0,1953.0,5813.06,Los_Angeles
500,2.0,2.5,1316.0,78921.0,2000.0,1208.92,Ventura
501,3.0,2.0,1276.0,399735.0,1953.0,4889.33,Los_Angeles
502,3.0,2.0,1293.0,414212.0,1955.0,5001.83,Los_Angeles
503,3.0,2.0,1729.0,329298.0,1949.0,4352.83,Los_Angeles
504,2.0,1.0,945.0,600000.0,1923.0,7032.28,Los_Angeles
505,2.0,1.0,1122.0,495000.0,1951.0,9280.7,Los_Angeles
506,4.0,2.0,2015.0,436209.0,1967.0,5128.66,Ventura
507,2.0,1.0,1063.0,535295.0,1941.0,6438.33,Los_Angeles
508,3.0,2.5,1937.0,629454.0,1960.0,6734.4,Ventura
509,2.0,1.0,1058.0,300000.0,1926.0,3735.36,Los_Angeles
510,3.0,1.0,1244.0,259903.0,1910.0,3271.35,Los_Angeles
511,2.0,1.0,1140.0,363248.0,1909.0,4505.97,Los_Angeles
513,2.0,2.0,1445.0,527086.0,1981.0,5352.46,Orange
514,1.0,1.0,640.0,28740.0,1920.0,488.85,Los_Angeles
515,2.0,3.0,2007.0,382871.0,1922.0,4707.22,Los_Angeles
516,3.0,2.0,1176.0,69969.0,1954.0,1192.13,Los_Angeles
517,3.0,2.0,1260.0,235000.0,1972.0,3167.08,Los_Angeles
519,3.0,2.0,1123.0,62490.0,1954.0,991.02,Los_Angeles
520,3.0,2.0,1758.0,347615.0,1956.0,4430.37,Los_Angeles
521,4.0,3.0,1881.0,431316.0,2006.0,5333.07,Los_Angeles
522,3.0,1.0,1092.0,62649.0,1950.0,1056.92,Los_Angeles
523,2.0,1.0,1404.0,335032.0,1910.0,4083.07,Los_Angeles
524,2.0,2.0,1492.0,53175.0,1949.0,1151.85,Los_Angeles
525,2.0,1.0,842.0,89839.0,1924.0,1234.89,Los_Angeles
527,2.0,2.0,1350.0,74190.0,1949.0,1344.9,Los_Angeles
528,2.0,1.0,1016.0,36399.0,1926.0,955.27,Los_Angeles
529,3.0,1.0,1288.0,267132.0,1909.0,3362.52,Los_Angeles
530,1.0,1.0,916.0,332874.0,1914.0,3999.35,Los_Angeles
531,3.0,1.0,1108.0,155102.0,1947.0,1960.84,Los_Angeles
532,2.0,1.0,1411.0,788915.0,1936.0,9453.19,Los_Angeles
533,3.0,2.0,1541.0,232388.0,1954.0,2887.95,Los_Angeles
534,4.0,3.0,2097.0,725902.0,1957.0,8937.26,Los_Angeles
535,4.0,2.0,1806.0,180373.0,1885.0,2357.7,Los_Angeles
536,3.0,2.0,1184.0,54001.0,1954.0,943.01,Los_Angeles
537,2.0,1.0,948.0,430000.0,1912.0,5240.04,Los_Angeles
538,3.0,2.0,1586.0,311196.0,1950.0,3928.15,Los_Angeles
539,4.0,2.0,1814.0,673906.0,1951.0,8000.57,Los_Angeles
540,3.0,2.0,1388.0,398587.0,1952.0,4884.53,Los_Angeles
541,2.0,1.0,866.0,327671.0,1966.0,4000.49,Los_Angeles
542,2.0,1.0,1146.0,600000.0,1939.0,7067.65,Los_Angeles
543,2.0,1.0,782.0,169007.0,1927.0,2494.46,Los_Angeles
544,2.0,1.0,780.0,175600.0,1924.0,2606.6,Los_Angeles
545,2.0,1.0,924.0,205719.0,1924.0,2666.32,Los_Angeles
546,4.0,1.0,2194.0,520393.0,1922.0,6377.57,Los_Angeles
547,3.0,3.0,2795.0,534296.0,2007.0,12989.04,Los_Angeles
548,4.0,3.0,1749.0,305733.0,1959.0,3791.45,Los_Angeles
549,4.0,2.0,1080.0,45099.0,1958.0,840.3,Los_Angeles
550,4.0,3.0,908.0,170189.0,1948.0,2264.26,Orange
551,3.0,2.5,1557.0,470782.0,1961.0,5331.78,Orange
552,4.0,3.0,2612.0,665000.0,1981.0,7354.86,Ventura
553,3.0,3.0,1732.0,226000.0,1989.0,3585.59,Los_Angeles
555,2.0,1.0,994.0,372314.0,1950.0,4754.69,Los_Angeles
556,3.0,2.0,2004.0,93791.0,1960.0,1553.8,Orange
557,3.0,2.0,1292.0,88742.0,1986.0,2256.28,Los_Angeles
558,3.0,2.0,1139.0,324675.0,1960.0,4183.11,Los_Angeles
559,3.0,1.5,1126.0,373151.0,1955.0,4521.78,Orange
560,2.0,1.0,974.0,212282.0,1937.0,2753.18,Los_Angeles
561,4.0,1.5,1032.0,434923.0,1959.0,5279.56,Orange
562,3.0,1.0,1056.0,36404.0,1951.0,630.7,Los_Angeles
563,3.0,2.0,1515.0,64773.0,1957.0,877.09,Los_Angeles
564,4.0,2.5,1987.0,364830.0,1987.0,4746.14,Orange
565,2.0,2.0,1530.0,811382.0,1937.0,9816.49,Los_Angeles
566,3.0,2.0,1528.0,190205.0,1989.0,3161.69,Los_Angeles
567,3.0,2.0,1850.0,263782.0,1970.0,3347.36,Orange
568,4.0,2.0,1904.0,130710.0,1974.0,1826.95,Los_Angeles
569,4.0,2.0,1854.0,710000.0,1970.0,8172.42,Los_Angeles
570,3.0,2.5,1598.0,610097.0,1990.0,6772.78,Orange
571,3.0,1.0,1112.0,434923.0,1955.0,5416.28,Los_Angeles
572,4.0,3.0,2664.0,967664.0,2006.0,17091.14,Orange
573,4.0,2.0,1774.0,583000.0,1983.0,6446.7,Ventura
575,3.0,1.0,1109.0,456000.0,1955.0,5731.35,Los_Angeles
576,4.0,3.0,2775.0,347823.0,2008.0,6489.45,Los_Angeles
577,3.0,1.0,1014.0,358975.0,1950.0,4754.24,Los_Angeles
578,3.0,2.0,1234.0,364119.0,1973.0,3969.7,Orange
579,3.0,3.0,2052.0,279326.0,1965.0,3346.18,Los_Angeles
580,4.0,2.5,1939.0,119654.0,1975.0,1679.72,Orange
581,3.0,3.0,2926.0,873797.0,2002.0,10397.66,Orange
582,3.0,1.0,880.0,85096.0,1954.0,1129.21,Los_Angeles
583,3.0,2.0,1742.0,100641.0,1956.0,1310.68,Los_Angeles
584,3.0,2.0,1483.0,530000.0,1963.0,6075.09,Los_Angeles
585,3.0,2.0,1214.0,279985.0,1955.0,3764.18,Los_Angeles
586,3.0,1.0,832.0,825000.0,1938.0,9984.08,Los_Angeles
587,4.0,3.0,1913.0,205624.0,1997.0,4038.97,Los_Angeles
588,3.0,2.0,1082.0,131230.0,1951.0,2048.21,Los_Angeles
589,2.0,2.0,1153.0,141383.0,1950.0,1806.48,Los_Angeles
590,4.0,3.5,3802.0,911266.0,2007.0,9942.22,Ventura
591,5.0,4.5,3802.0,873114.0,2007.0,9528.5,Ventura
592,2.0,1.0,906.0,280779.0,1960.0,3361.64,Orange
593,3.0,2.0,1442.0,446709.0,1949.0,5505.87,Los_Angeles
594,2.0,1.0,714.0,352346.0,1946.0,4582.35,Los_Angeles
595,3.0,2.0,1274.0,605414.0,1956.0,7411.63,Los_Angeles
596,2.0,2.0,896.0,614071.0,1961.0,7134.16,Orange
597,4.0,2.0,1122.0,90089.0,1954.0,1846.18,Los_Angeles
598,4.0,2.0,1329.0,202370.0,1985.0,2002.68,Orange
599,3.0,2.5,1559.0,482243.0,1975.0,5189.36,Orange
600,5.0,3.0,2100.0,259040.0,1975.0,3324.65,Los_Angeles
601,4.0,4.0,2491.0,180134.0,1949.0,1843.06,Orange
602,2.0,1.0,1123.0,59823.0,1956.0,1549.96,Orange
604,4.0,2.5,2132.0,555815.0,1991.0,5915.44,Ventura
606,3.0,1.5,1452.0,435127.0,1971.0,5368.88,Orange
607,4.0,3.0,2188.0,271615.0,1966.0,3371.99,Los_Angeles
608,3.0,3.0,2702.0,960426.0,2001.0,9666.72,Orange
609,3.0,2.0,1437.0,167395.0,1973.0,2139.88,Orange
610,3.0,2.0,1537.0,202000.0,2007.0,3410.07,Los_Angeles
611,2.0,1.0,898.0,801085.0,1938.0,8681.62,Orange
612,5.0,3.0,2364.0,535719.0,1963.0,6619.27,Los_Angeles
613,4.0,3.0,2863.0,703000.0,2001.0,8585.68,Ventura
614,4.0,3.0,3356.0,631081.0,1995.0,6333.98,Orange
615,3.0,2.0,1427.0,183434.0,1963.0,2333.4,Orange
616,4.0,2.0,1204.0,107072.0,1957.0,2049.5,Los_Angeles
617,3.0,2.0,1313.0,171485.0,1956.0,2192.87,Los_Angeles
618,4.0,2.5,2568.0,632436.0,2001.0,6644.56,Orange
619,4.0,4.0,4059.0,1187328.0,1998.0,13579.19,Los_Angeles
620,4.0,3.0,2171.0,279322.0,1979.0,3968.9,Los_Angeles
622,2.0,1.0,1261.0,616077.0,1936.0,7399.8,Los_Angeles
623,3.0,2.0,1584.0,650000.0,1960.0,7522.61,Los_Angeles
624,3.0,2.0,1582.0,558124.0,1984.0,6764.04,Los_Angeles
625,4.0,2.0,1539.0,355585.0,1947.0,4365.24,Los_Angeles
626,3.0,1.0,1067.0,49651.0,1951.0,834.68,Los_Angeles
627,3.0,2.5,2113.0,728000.0,2000.0,8910.8,Orange
628,4.0,2.0,1708.0,875694.0,1951.0,10654.12,Los_Angeles
629,4.0,3.0,2216.0,493300.0,1996.0,5029.44,Orange
630,5.0,4.5,4052.0,795477.0,1998.0,10582.36,Orange
631,3.0,2.0,1115.0,271946.0,1959.0,3259.84,Ventura
632,3.0,1.5,1125.0,407931.0,1955.0,5139.7,Orange
633,3.0,2.0,1645.0,80725.0,1953.0,1272.65,Los_Angeles
634,3.0,2.0,1492.0,451491.0,1965.0,5474.22,Los_Angeles
635,4.0,2.0,1998.0,289000.0,1995.0,4263.93,Los_Angeles
637,3.0,1.0,1143.0,141646.0,1950.0,1987.26,Los_Angeles
638,3.0,2.0,1172.0,540000.0,1970.0,6193.02,Los_Angeles
639,3.0,1.0,1106.0,59596.0,1951.0,1126.37,Los_Angeles
640,4.0,2.5,2562.0,440948.0,1997.0,4102.24,Orange
641,2.0,2.0,1859.0,624000.0,1957.0,7205.66,Los_Angeles
642,4.0,4.5,3161.0,728377.0,2003.0,12590.96,Orange
643,2.0,1.0,840.0,24451.0,1920.0,799.54,Orange
644,4.0,2.0,1645.0,517765.0,1969.0,6229.99,Los_Angeles
645,3.0,2.0,1660.0,512588.0,1962.0,6135.86,Los_Angeles
646,3.0,2.0,1583.0,512242.0,1957.0,6078.98,Orange
647,3.0,2.0,1767.0,634000.0,1974.0,7792.74,Los_Angeles
648,4.0,2.0,1926.0,123785.0,1989.0,1612.14,Los_Angeles
649,3.0,3.0,2197.0,499532.0,1951.0,5493.09,Los_Angeles
650,4.0,2.5,2271.0,621531.0,1994.0,7490.64,Orange
651,4.0,2.5,2230.0,536592.0,2001.0,6341.22,Orange
652,2.0,1.0,1091.0,223366.0,1950.0,2820.46,Los_Angeles
653,4.0,2.0,1768.0,102294.0,1975.0,1536.72,Orange
654,5.0,4.5,3181.0,842000.0,2006.0,9404.62,Ventura
655,2.0,1.0,1093.0,789918.0,1926.0,8722.76,Los_Angeles
656,3.0,3.0,3145.0,654779.0,1989.0,7801.04,Orange
657,3.0,2.0,1622.0,641822.0,1931.0,7761.18,Los_Angeles
660,4.0,3.0,2883.0,779956.0,1993.0,8404.94,Orange
661,5.0,5.0,3827.0,625988.0,1982.0,8095.72,Los_Angeles
662,3.0,3.0,1675.0,468233.0,2014.0,5690.08,Los_Angeles
663,3.0,2.0,1466.0,582000.0,1977.0,6624.72,Ventura
665,5.0,3.5,3689.0,1023902.0,1980.0,10926.1,Orange
666,4.0,3.0,2477.0,513844.0,1998.0,7096.7,Los_Angeles
667,3.0,2.0,2695.0,1009777.0,1953.0,12270.22,Los_Angeles
668,5.0,5.0,3706.0,695502.0,1977.0,8677.06,Los_Angeles
669,5.0,4.0,3570.0,221767.0,1963.0,4118.23,Los_Angeles
670,5.0,3.0,2121.0,319236.0,1965.0,4140.58,Los_Angeles
671,3.0,2.5,1809.0,409836.0,2014.0,4153.9,Orange
672,5.0,3.0,3535.0,686815.0,1999.0,8416.32,Los_Angeles
673,4.0,2.0,1606.0,227773.0,1963.0,2808.92,Orange
674,3.0,2.0,1486.0,282859.0,1949.0,3568.67,Los_Angeles
675,3.0,2.5,2013.0,190103.0,1976.0,2618.34,Orange
676,4.0,3.0,2122.0,406672.0,1981.0,4986.83,Los_Angeles
678,3.0,2.0,1563.0,441514.0,1961.0,4836.36,Orange
679,4.0,2.0,1402.0,92550.0,1955.0,139.59,Los_Angeles
680,4.0,3.0,2682.0,487013.0,1952.0,6267.92,Los_Angeles
681,5.0,4.0,2917.0,546221.0,1998.0,6241.38,Ventura
682,3.0,3.0,1694.0,763057.0,1938.0,8916.19,Los_Angeles
683,4.0,2.0,1614.0,564364.0,1972.0,6631.73,Los_Angeles
684,4.0,2.0,1747.0,431074.0,1955.0,5323.51,Los_Angeles
685,3.0,1.0,1337.0,156108.0,1948.0,1969.82,Los_Angeles
686,4.0,2.5,2642.0,272592.0,1978.0,3802.36,Ventura
687,4.0,2.0,2063.0,284713.0,1984.0,3859.26,Los_Angeles
688,3.0,2.0,1517.0,68162.0,1964.0,1050.16,Orange
689,4.0,2.5,2078.0,466725.0,1996.0,4903.5,Orange
690,3.0,2.0,1779.0,703312.0,1990.0,8070.4,Orange
691,4.0,2.0,1364.0,347617.0,1955.0,4261.6,Los_Angeles
692,3.0,2.0,1201.0,581000.0,1953.0,6901.81,Los_Angeles
693,5.0,4.0,2982.0,852352.0,1960.0,10426.61,Los_Angeles
694,4.0,2.5,2459.0,707000.0,1999.0,8451.76,Orange
695,2.0,1.0,1146.0,234192.0,1928.0,2947.26,Los_Angeles
696,4.0,3.0,2253.0,175163.0,1977.0,1767.54,Orange
697,4.0,3.0,3004.0,448539.0,2009.0,5663.31,Los_Angeles
698,3.0,2.0,1682.0,275778.0,1959.0,3473.26,Orange
699,3.0,2.0,1234.0,184685.0,1952.0,2352.62,Los_Angeles
700,3.0,3.0,2327.0,493236.0,1997.0,5184.78,Orange
701,4.0,3.0,2047.0,150725.0,1975.0,1966.14,Orange
702,3.0,2.0,1776.0,682187.0,1951.0,7937.55,Los_Angeles
703,2.0,1.0,801.0,671021.0,1940.0,7803.98,Orange
705,4.0,2.5,1550.0,389734.0,1974.0,4301.22,Orange
706,2.0,2.0,1056.0,304575.0,1922.0,4068.88,Los_Angeles
707,3.0,2.0,2031.0,176221.0,1990.0,2946.61,Los_Angeles
708,3.0,2.5,2196.0,709340.0,1977.0,7602.78,Orange
709,3.0,2.0,1630.0,80520.0,1958.0,1100.67,Los_Angeles
710,4.0,3.0,2339.0,258658.0,1988.0,4098.5,Los_Angeles
712,3.0,3.0,2035.0,677817.0,1959.0,8242.98,Los_Angeles
713,4.0,2.0,1102.0,382038.0,1957.0,4425.12,Orange
714,3.0,3.0,1982.0,75010.0,1969.0,1182.3,Ventura
715,3.0,2.0,1293.0,71659.0,1955.0,981.98,Los_Angeles
716,4.0,2.0,2161.0,727872.0,1963.0,8231.08,Orange
717,3.0,2.0,1968.0,109116.0,1971.0,1053.58,Orange
718,2.0,1.0,952.0,332571.0,1937.0,4042.54,Los_Angeles
719,3.0,2.0,1244.0,326323.0,1964.0,3959.62,Ventura
720,5.0,3.0,2499.0,123184.0,1959.0,1808.27,Los_Angeles
722,4.0,2.5,1936.0,700000.0,1960.0,8340.5,Ventura
723,3.0,1.0,1146.0,420000.0,1947.0,5285.7,Los_Angeles
724,3.0,2.0,1353.0,324674.0,1952.0,3985.23,Los_Angeles
725,3.0,3.0,850.0,517765.0,1940.0,6427.32,Ventura
726,5.0,3.0,2100.0,275149.0,1974.0,3539.67,Los_Angeles
727,3.0,3.0,2448.0,738000.0,2003.0,10703.95,Los_Angeles
728,3.0,2.0,1879.0,706317.0,1952.0,8473.75,Los_Angeles
729,4.0,3.0,3267.0,1087310.0,1984.0,12706.33,Los_Angeles
730,2.0,2.0,1040.0,372000.0,1899.0,2684.42,Los_Angeles
731,4.0,2.0,1639.0,344574.0,1944.0,4302.45,Los_Angeles
732,5.0,3.0,2926.0,650714.0,1995.0,6534.16,Orange
733,3.0,3.0,1619.0,388000.0,2000.0,4616.58,Los_Angeles
734,3.0,1.0,880.0,265094.0,1949.0,3639.69,Los_Angeles
735,3.0,1.0,1180.0,61255.0,1922.0,1078.4,Los_Angeles
737,5.0,3.0,3053.0,725112.0,1964.0,7638.16,Ventura
738,2.0,1.0,1160.0,190362.0,1926.0,2844.15,Los_Angeles
739,3.0,2.0,1153.0,240560.0,1953.0,2926.76,Los_Angeles
740,3.0,1.5,1220.0,500000.0,1954.0,5762.64,Orange
741,4.0,2.0,1905.0,419802.0,1963.0,5332.33,Los_Angeles
742,3.0,1.5,1149.0,237101.0,1964.0,2948.66,Orange
743,4.0,3.0,1695.0,264540.0,1944.0,3701.03,Los_Angeles
744,3.0,2.0,1537.0,193311.0,2007.0,3305.29,Los_Angeles
745,3.0,2.0,1696.0,318124.0,1977.0,3350.04,Orange
746,3.0,2.0,1364.0,421738.0,1963.0,5048.41,Los_Angeles
747,3.0,1.0,1088.0,259739.0,1940.0,3396.5,Los_Angeles
748,4.0,2.0,1150.0,452954.0,1947.0,6839.56,Los_Angeles
749,4.0,3.0,2580.0,753315.0,1967.0,9368.15,Los_Angeles
750,3.0,2.0,1298.0,51859.0,1955.0,993.78,Orange
751,3.0,2.0,2003.0,347312.0,1957.0,4315.85,Los_Angeles
752,4.0,2.0,1491.0,217365.0,1969.0,3220.48,Los_Angeles
753,3.0,2.0,1590.0,333000.0,1930.0,4659.26,Los_Angeles
754,3.0,2.0,1398.0,365374.0,1994.0,3915.52,Ventura
756,3.0,1.0,846.0,305481.0,1951.0,3913.92,Los_Angeles
757,3.0,2.0,1920.0,626980.0,1948.0,7184.94,Ventura
758,3.0,2.0,1212.0,126636.0,1993.0,2446.93,Los_Angeles
759,3.0,2.0,1532.0,99529.0,1951.0,1504.11,Los_Angeles
760,5.0,4.0,3664.0,369853.0,2006.0,7483.24,Los_Angeles
761,5.0,3.0,2818.0,231704.0,2004.0,3647.1,Los_Angeles
764,3.0,2.0,1620.0,249269.0,1980.0,3647.8,Los_Angeles
766,3.0,2.0,2659.0,734975.0,1928.0,8071.88,Los_Angeles
767,5.0,2.5,2510.0,944181.0,1969.0,10724.94,Ventura
768,4.0,2.0,1960.0,297952.0,1973.0,3178.76,Ventura
769,3.0,2.0,1316.0,198766.0,1960.0,2520.26,Los_Angeles
770,3.0,2.0,1565.0,224000.0,2004.0,3474.08,Los_Angeles
771,2.0,2.0,1424.0,895735.0,1923.0,10920.49,Los_Angeles
772,3.0,2.0,1452.0,745300.0,1948.0,8258.23,Los_Angeles
773,3.0,2.0,1942.0,153010.0,1954.0,2061.49,Los_Angeles
774,1.0,1.0,520.0,931010.0,1923.0,10249.54,Orange
775,3.0,2.0,1612.0,184954.0,1971.0,2790.3,Los_Angeles
776,3.0,2.0,1205.0,77318.0,1964.0,1207.04,Ventura
777,3.0,2.0,1639.0,458796.0,1960.0,5014.98,Orange
778,4.0,2.0,1735.0,218000.0,1988.0,3374.25,Los_Angeles
779,2.0,1.0,852.0,345000.0,1947.0,4500.99,Los_Angeles
780,5.0,5.0,3443.0,1183019.0,1991.0,14255.48,Los_Angeles
781,3.0,2.0,1126.0,634000.0,1922.0,7730.16,Los_Angeles
782,3.0,2.0,1080.0,367613.0,1961.0,5044.09,Los_Angeles
783,3.0,2.0,2117.0,374370.0,1963.0,4704.6,Los_Angeles
785,4.0,3.0,2743.0,277389.0,2003.0,4166.76,Los_Angeles
786,5.0,2.0,1574.0,376866.0,1940.0,4232.5,Los_Angeles
787,3.0,2.0,1461.0,403089.0,1954.0,4961.54,Los_Angeles
788,4.0,3.0,3294.0,1066012.0,1998.0,12425.88,Los_Angeles
789,2.0,2.0,1846.0,151809.0,1952.0,1957.24,Los_Angeles
790,4.0,2.0,1580.0,221604.0,1977.0,2806.91,Los_Angeles
791,4.0,2.5,2375.0,660178.0,1989.0,5362.36,Orange
792,3.0,2.0,1415.0,370000.0,1930.0,4583.74,Los_Angeles
793,3.0,3.0,1832.0,265829.0,1985.0,3312.73,Los_Angeles
794,5.0,3.0,2366.0,741132.0,1965.0,8556.68,Orange
795,3.0,2.5,2342.0,593312.0,1969.0,6161.32,Orange
796,4.0,3.0,2049.0,292679.0,1973.0,4288.3,Los_Angeles
797,3.0,2.0,1179.0,425452.0,1971.0,5905.49,Los_Angeles
798,4.0,3.0,3437.0,655000.0,2004.0,11826.07,Los_Angeles
799,5.0,3.0,3332.0,197535.0,1958.0,2569.16,Los_Angeles
800,4.0,3.0,3317.0,511111.0,1992.0,5121.48,Orange
801,5.0,2.0,2592.0,1038411.0,2005.0,11855.8,Orange
802,2.0,2.0,1517.0,185030.0,1949.0,2479.53,Los_Angeles
803,1.0,1.0,558.0,543000.0,1914.0,6589.02,Los_Angeles
804,2.0,3.0,1905.0,125460.0,1956.0,1674.01,Los_Angeles
805,3.0,2.0,1998.0,137167.0,1974.0,1689.44,Orange
807,3.0,2.0,1642.0,293992.0,1976.0,2993.7,Orange
808,4.0,2.0,1400.0,56489.0,1940.0,1183.25,Los_Angeles
809,3.0,2.0,1450.0,108110.0,1964.0,1060.52,Orange
810,4.0,2.0,1916.0,169295.0,1959.0,2183.08,Los_Angeles
811,3.0,3.0,2090.0,905003.0,2000.0,10592.89,Los_Angeles
812,3.0,2.0,1533.0,178012.0,1984.0,2907.11,Los_Angeles
813,3.0,2.0,1381.0,214713.0,1946.0,2724.79,Los_Angeles
814,5.0,3.0,2460.0,670065.0,1998.0,9563.08,Orange
815,2.0,2.0,1334.0,770000.0,1950.0,8952.47,Los_Angeles
816,3.0,1.0,995.0,330564.0,1952.0,4119.63,Los_Angeles
817,2.0,1.0,869.0,346000.0,1940.0,4426.5,Los_Angeles
818,3.0,2.0,1448.0,321665.0,1984.0,4027.42,Los_Angeles
819,2.0,1.0,962.0,289141.0,1923.0,3628.18,Los_Angeles
820,3.0,2.0,1146.0,313004.0,1965.0,3748.79,Los_Angeles
821,2.0,1.0,788.0,435000.0,1949.0,5341.56,Orange
822,3.0,1.0,1155.0,134311.0,1946.0,1765.22,Orange
823,2.0,1.0,856.0,58354.0,1956.0,765.87,Los_Angeles
824,2.0,1.0,1154.0,789182.0,1938.0,9221.1,Los_Angeles
825,2.0,1.0,830.0,124000.0,1951.0,2233.38,Los_Angeles
826,4.0,2.5,2147.0,87045.0,2000.0,1565.22,Orange
